"Case","Status","Seconds","LastRun","FailureType","Tokens","PromptTokens","CompletionTokens","RequestCount","ResponseCount","EndCount","LastResponseId","Complete","UnknownCount","FailCount","InternalErrorCount"
"test33","failed","685.87","2026-05-31 10:58:21","APP_RUNTIME","0","0","0","20","20","20","20","true","0","19","0"
"test36","failed","684.53","2026-05-31 11:09:46","APP_RUNTIME","0","0","0","20","20","20","20","true","0","19","0"
